,textID,selected_text
3130,7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her
3131,72ee8deee3,happy
3132,6ffc960726,had fun at the airshow with the boys today - exhausted
3133,586e68c59d,mad
3134,04b57c4359,sick
3135,e33459f8f1,"just left brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown brooklyn, where brooklyn @"
3136,43c61eb7a3,i can`t find my camera
3137,a7a96b2c1d,i think that i`m the only 1 on!!!
3138,87cd836d7b,is feelin it
3139,a72f4f357b,love
3140,ad5d8a84c1, rofl. room is too small to dance
3141,18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!
3142,2e8bd923d0,poor
3143,ebae3ed394,"ok, time to head into urban outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day"
3144,10c55c13b8,annoyed
3145,b26843421f,mothers day
3146,f3c6e98737,luv
3147,b9ade6591a, delegate  i am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;)
3148,3ae98f1cae,lost
3149,3477bb4c82,miss
3150,193fe8822f,yes! i done it! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.
3151,b631ec4bfa, you writing fanfic? me read!
3152,6913d9c30e, i`m saving up for a three burner weber for next year
3153,07d608a03d,thanks
3154,d0ce0ab587,hate
3155,425c9eb614,sorry
3156,43790fc27b,sorry
3157,727cbe5970,nice
3158,7d0291358f, why do we need to wait another year for toy story 3?!
3159,9dec21d822,"hahah, did i hear mvp chants in atlanta`s arena?  at least they get it right there, unlike at staples"
3160,3d90ad58ee, haha well then maybe u shouldn`t be so weak  hehe jks  ****
3161,12b08fabd2,miss
3162,f97b6d38ed,killed
3163,93370a10dc,hurts
3164,3ff2b333c3,love
3165,ec9c43fbb3,love
3166,99fdaff40d,love
3167,0c524f5e69, how come? i want pizza
3168,1783b5eb60,feel
3169,932227184c,"at every gas station, i look for postcards for   no luck."
3170,00f377c634,ya i walked into the wall thats why i have a plaster on my neck
3171,b99ba239de,excited!
3172,1f9663bb46,guys will go see constance 	 logically
3173,23d8ccab77,did not sleep a wink last night  x
3174,f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg
3175,a37b6c27a2,scary
3176,1d06a9cc02,"oh yes, the cavs win game5, now onto game6. it`s still danger, they have to win this one either, it`s no shot for the championship"
3177,e124c79abd,happy
3178,5a5d7e4d2f,worst
3179,bd3b5dbd9a,happy
3180,12e0187cb9, i found out that there`s sushi with fake crab meat and it`s not good for you
3181,ea032bbaaf,is thinking about a career change
3182,e42d0e6e9d,feel
3183,946573f031, what sun?
3184,2d5051cce9,   well....hopefully someday soon you can get one!
3185,16fb14a0f7,under sooooo much stress lately
3186,8b5e410207, me too. ****.
3187,eaeee872b9," tuned to listen, but had a 1:30 meeting. now know that my high school/college french doesn`t cut it anymore."
3188,e8d8465eab,"do you have a chronic illness blog? let me know, i`ll post your link on my own  www.ptsici.blogspot.com"
3189,1a857a38fb,fun.
3190,25694a4e38,jt should just be a regular on snl
3191,a4b3b95e89, #twappy http://bit.ly/d9qvk
3192,2e57d38abb, it`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!
3193,d6b053947f,not at all happy...dont know what the reason is
3194,7db93d25c6,"problem,"
3195,94977637ab,hurts
3196,a028e284db," what timeeee? my mom says i have to do something daw tomorrow, eh. but we`re never compelte!"
3197,513358abe6,missed
3198,d2dbf84fe0,i know exactly where i should be
3199,9d8efb8db9," i`ve made a game for you, stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you"
3200,88040d7737,thanks
3201,db4bb26337,amazing
3202,9e2748c5e4,boring...
3203,060acf7042,i`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills
3204,5ad2c5e27b,die
3205,6a5af5f4c5, hahahaha where is that train? i want on! that should be a wild ride
3206,6fe391edf6,love
3207,74e36c1c25,great.
3208,2dfbe0b7fb,hmmm. http://www.djhero.com/ is down
3209,fbd7404138,lmao...ummmm nothing...
3210,a26a75179f,_90 haha agreed  lol
3211,6a72b1eb3c,love
3212,981a6f186d,the music video i made for my  project for `this city is contagious` by  is uploading to youtube now.
3213,d794425886,theyre sappin mah sentry! errr yea... i`m without power at home right now
3214,2280788f99,crash in qmbol
3215,16ac3c903c, perth australia
3216,007eeb40ff,http://twitpic.com/4wgoq - the beach was phenomenal 2day
3217,8f44c2f7bd," i forgot that was tonight! was planning on heading down to the cask, that might not be such a good idea"
3218,da82d37656,tired.....but can`t go to bed yet.....
3219,970d89d516," you`re a night owl, too, huh?"
3220,13d29e0bab,day
3221,afe5ce5d7d,"going to group therapy session, can`t wait to spill my guts... ha ha ha"
3222,979153b838,good
3223,b34f37f31d,happy
3224,036b210d6b, what phone do you have -- an old rotary?
3225,5bfc1c74e0," i had to look at it 3 times before it sunk in, totally shocked by it  tbh."
3226,c1388fc963, im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here
3227,fd1db57dc0,i`m done.haha. house md marathon ulet
3228,e7d70b0d76,bad
3229,f3f0fde02e,bad
3230,bb47fa7074,just finish clean up my computer/guest room`s cupboard! my stuffs
3231,8882fae1ac,just watched slumdog millionaire  its soo goood i love it :] but its sad!
3232,c7b61da1e2,enjoy
3233,ab881218a0, .. eh .. have u never heard of belfast..? where like everyone loves you!?!
3234,e2b73ce8df,wow its only 9:30
3235,665dcd4cf2,love.
3236,0b4a2b2eb1,hurts
3237,0e72caa348,watching what happens in vegas!
3238,2c39030bc4,happy
3239,47caebc343,hugs
3240,2dd1bb7561,i want to borrow an mx5 this weekend
3241,109516d45f, lol! i had a peek at http://geehall.blogspot.com it`s coming along nicely  i totally understand about leaving the set quiet too.
3242,2c4545ae23,terrible
3243,8ef3dee547,everything is spinning
3244,1944d83437,_serafina85 its headed this way
3245,967e1b9ad9,sucks
3246,e4ef55358a,on my way to school not feeln this rainy day at all.... but i had lots of fun this weekend  ....
3247,da276b88e8,congratulations
3248,c6c2478e74,hate
3249,9e29d43b20, i still have an hour.
3250,1012d3a39c,died
3251,e37a7b9128," ouch, give me a heads up so i`ll know when to duck"
3252,e206dff6da,problem
3253,9ffc800a5c,love
3254,e9e0de67a2,wish my headache/almost migraine would go away!
3255,5ebdc7d817,hairspray in hair + lighter&bong = new haircut
3256,1d5318a66f,listening to jesse`s music  & on myspace. also getting the hang of twiiter. i feel that i need more followers.  don`t be shy!
3257,35182b1866,thanks
3258,5caa73746c,"_traveler i want the tix!  oh, right.  i`m know where near vacaville ca."
3259,c3384d4c6b,hurts
3260,95305a8336,im surfin..
3261,b7df44c04f,  meebo.com is a free thing & it doesn`t effect the comp that`s what i use .
3262,94ba09618a,insomniaa.  been trying to sleep for 2 hours . :|
3263,dec8c3dac3,happy
3264,1ef4bca3f5,_1 welcome to the twitter world andrew! tell david to have a twitter too haha just kiddin` i know he doesn`t want to have one.. booo..
3265,95b7fa6314,day
3266,9eb21f1e58,jealous
3267,49e25011f6,funny
3268,0a6580a2ca,amazing
3269,49096c54e2,"my 100th post- dedicated to sarah,sunny weather,and my love for that snakes on a plane (bring it) song that should have died already."
3270,1746f40680,chatting with matt from mercy mercedes lol.
3271,13fccb0fb5,sick
3272,97dbf6e8e1,good
3273,b7f1a0cd1a,scramming a little early. nibs sounds pathetic.
3274,689c6b69c9,i wash my dishes like a boss!! lol
3275,a08d95184f,"i wish i was out of school...but sadly, i still have like another month left."
3276,d36296a726, make me one! i`m still craving shrimp
3277,e976f2769d,thanks
3278,1297b5f02d,sorry
3279,d205b332e6, are you serious!? that bloooooows
3280,bb0316a749, me. you. counting crows! table mountain casino event center (near fresno). july 19. are we there or are we there??
3281,addf08efba,funny
3282,0c53b2d4c0,happy
3283,bacb2d1061,shame
3284,864cddfae8,trouble.
3285,0a92e46208,good
3286,85ef239798, ur mom just called. guess not. c u @ 5
3287,7276d2cde2,sorry
3288,d53ddd0172,i`m not feeling twitter at the moment
3289,064a8c4847,miss
3290,edef02e047,_7 wow that`s a big list...lol. i would be happy if i got half of that done. now i feel lazy...thanks. just kidding
3291,695f322a0a,hate
3292,a35314257a, edgefest!  or maybe  since you`re driving...
3293,2641ac37a6,sweetie!
3294,7a1556637a,  that`s alright. add your egg and maybe some sort of leftover meat and it`s not so bad <3
3295,08c5eb64a5,sorry
3296,6397544955,thanks
3297,afc326749d,sucks.
3298,79f88c9c67, oh no....sorry to hear that ....
3299,db828c7bda,love.
3300,08d12b46b2,hope
3301,b9078fdb88,i have so much homework  i think i am going to hide in a corner and cry.
3302,6434edb2a5,sad
3303,93c709ddbb, a pleasure bojan
3304,261ead9c14,decaf isn`t cutting it right now.  ? http://blip.fm/~79g85
3305,4bd68426ce,"good,"
3306,6ff929e04b,_xo today yeah
3307,d26c5024c9,it would be that dover race that they played on classic.
3308,ae45bdeb6d,humidity is not my friend! just ask my hair
3309,2d0cd25243, i`m going to vegas this summer
3310,01fdd344f2,stupid
3311,f1e14aaf4e,kicking like crazy.
3312,cbd87d2326,poor
3313,dac8af239c,feel
3314,213f65851d,day
3315,41c5bce464,thank
3316,669a4ee511,listening `hallelujah` on youtube. leonard cohen wins.  #xfactor
3317,d8999ff49b,the weather is good mmm what to do today??? shame working tomorrow
3318,eb96d21b64,love
3319,8e2432e61d,"finished work @ midday, had kiddie dinner ... now have no get-up & go ... ah well it`s bank holiday!   #fb"
3320,6d68218d8b,tmeme> my besties. if only  was there.  on twitpic: http://twitpic.com/67hac - my besties. if.. http://twitpic.com/67hac
3321,a00d6e8a18,"hmm, had first pizza in ages and feel a bit sick now  that`ll teach me!"
3322,68238c0940,stupid
3323,0f870b905c,day
3324,afd1917b36,but why do i have to spend it in the office
3325,6d3c1d8ff7,lovely!
3326,6face8f81f," i can`t, i have an exam on wednesday"
3327,291a81553f, today was my first day
3328,7b2a38faa7,"need to get an adjustment, neck is all out of whack"
3329,415e492cfb,omg cliff richard songs in my mind? just why  lol
3330,374ab5e6cd," wolfram`s got a chinese room problem: if chinese (or bangalorean) hackers can run it without knowing english, why should it?"
3331,18bcba79be,i`ve not had a reply on my topic yet  lolz welll its not somethin you could reply too but yanno ;)
3332,f529745a98,woo hoo.  sun outside might be able to get some sunset shots tonight...  fingers crossed!!!!
3333,ba6d7433fe,****`m transtelecom
3334,056c205514,good
3335,ab65e404fd,last time we`ll get tacos like this.
3336,0815af3970, have you seen the game on the website?! awesomness!!! go on msn!
3337,897dab966b, where?  u magazine?
3338,694a98d42f,cool
3339,1b5a4bc443,day
3340,92ef69c5ca,hmmm... he`s so lovely. i wish he was here now. i`m tired but can`t sleep
3341,4c2540598c," they lost me at us ending. ;) i, mean, i don`t eat #greypoupon or anything, but i prefer the bleaker original."
3342,201c6c35e2,good
3343,b3c6a71077,stressed
3344,f78d0594ce,"bread in the oven, room cleaned... almost done with the things on the list for today"
3345,11cab5bac2,love
3346,37c1594abc,stuck
3347,d0c93e2a81,"stuck in anniston, mississippi. because we got in a car accident :\ now im scared to drive  boy drivers ed should be fun this summer d:"
3348,83d9d8ffbe,leme put this bottle of ciroc in ya..baby i can make you popular!!
3349,a9b155d544,live chat soooon most likely.
3350,37681f23e9,"eating some breakfast at panera bread. boring cloudy weather, lil drizzle"
3351,1305139c4a,_kikireestl nooo. you were on my yahoo account. hmm. i wanna say b2k days. idk fo`sho
3352,3cdfcc7a2c," it`s not a reg gig yet, but hopefully it will be! haven`t done massage in a while actually"
3353,09554aef59,about 60 again todayy yayy!!!
3354,c25f1544bd,poor
3355,32cde6dbc5,miss
3356,4e1101e520,weird
3357,ed58e3db1d,disappointed
3358,daba837f14, i didn`t even get a chance to shop @ aldi!
3359,9664d60456,day
3360,a29a6f5c41,happy
3361,a4d9ee1aac,good
3362,5729a6ebb9,hmm i guess where the world is headed 2day....lets make predictions
3363,b93d5198af,stupid
3364,771545d181,day.
3365,65cbb266bf,shut
3366,b93f47d6b0, i can still read `em...
3367,ce7efcdd0d,great
3368,d18a58850f,wish
3369,f48211d914,feel
3370,38c94c08b8,i`m back from my first 5k running race   and still alive!
3371,bb16d5ae08, curses upon the ridiculously slow internetz at work!  the dang image just now loaded...
3372,817b6da55c,"okay, so the only reason i`m not buying this app is because i hate ea and all that it stands for. simcity rocks though.  http://is.gd/jpmm"
3373,6bb7fa91b2,fun
3374,a9b501f7cd,fun
3375,540fd43bae,nice
3376,9e734c1ed3, i`ll put your name on the list
3377,0145dc9e7c,good
3378,bbcf6de580,love
3379,342c394b9e,i`m feeling higher than mt everest
3380,fa625455c7,bored
3381,14c9c24f55," if you had owned an *actual* cellphone, that would have been video, and called a 'qik'"
3382,475e19cb22,joy
3383,e035bf28b6,1:30am goin to sleeeeep
3384,a2a8a42a36, report your findings to me
3385,42e4df338b,good
3386,c0a39bf520,wondering how come mcdonalds take so long to deliver my food.
3387,645e740cb0,"sad,"
3388,2bca22c7f3," yup, but what they going do??? he`s the mother effin champion!!!! lol"
3389,c0603f62dd,amazing
3390,f0c1aa8e72,mad
3391,a24748151f,worst
3392,4626b8b37a,hurt
3393,caa591cb69, and i had our first fight
3394,46632450a3,back to work!
3395,7505a3b214,day
3396,8d69c4d8e4,disappointed
3397,91c6546f6b,"aarg, looks like i have to go home to vegas this weekend. so much for maker faire"
3398,d29e6d773c,fawxing crayons
3399,e0589e3ebd, i`m so sorry to hear that you`re in the hospital.  hope you`ll be better soon.
3400,a4f6100563,a salt pig thing coz she broke her other one! lol  do you guys even no wat a salt pig is?
3401,d3d8561006,love
3402,c005d6cfde,my birthday is now over.
3403,bb3ef3c925,thanks
3404,b5eb308679,miss
3405,936cc72c9d,i ate so much
3406,1af280ac83,"i always have 2 do xtra cleaning b4 leaving... so now were on da road  on 2 springhill suites, then cafe 360, yum!"
3407,8034e259de," i was think of something with a better view, but i am on a tight budget."
3408,d45f55fad0,sad
3409,a7a4f1809e,yay
3410,6564a03aa0,working the graveyard shift!
3411,f6df0fdbff,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.
3412,b8547d3835, yup  on to mother`s day. any plans for your birthday?
3413,ed036f1d74,problem
3414,a237d86171,r.i.p
3415,82dd0bcffe,pretty
3416,89de64f532, can you get catacombs ffrom the cinemas? i tried to get it from my local one a little while ago and theyh didn`t have it.
3417,e0f51840d2,awesome
3418,20f387fede, you are quite welcome mr. poole.
3419,5d85831fa3,http://xkcd.com/577/ - today`s xkcd  looking forward to daily updates this week!
3420,9ef3a57e41,miss
3421,2a20862961," it`s been raining the past few days but it was actually sunny today! well, for a little while. now it`s super cloudy!"
3422,218412b76a,my younger sister flies in next week for a two week visit. so blessed to look forward to seeing family members visit.
